"","time","COROP_LEV","COROP_AFN","AANTAL"
"1",2018-12-30,"CR01","CR01",576
"2",2018-12-30,"CR01","CR03",12
"3",2018-12-30,"CR01","CR08",822
"4",2018-12-30,"CR01","CR10",360
"5",2018-12-30,"CR01","CR13",216
"6",2018-12-30,"CR01","CR14",882
"7",2018-12-30,"CR01","CR35",864
"8",2018-12-30,"CR01","CR36",460
"9",2018-12-30,"CR02","CR14",142
"10",2018-12-30,"CR02","CR35",412
"11",2018-12-30,"CR03","CR03",44
"12",2018-12-30,"CR03","CR04",244
"13",2018-12-30,"CR03","CR06",768
"14",2018-12-30,"CR03","CR10",482
"15",2018-12-30,"CR03","CR35",216
"16",2018-12-30,"CR03","CR36",560
"17",2018-12-30,"CR04","CR03",70
"18",2018-12-30,"CR04","CR17",216
"19",2018-12-30,"CR04","CR35",410
"20",2018-12-30,"CR04","CR36",210
"21",2018-12-30,"CR05","CR05",140
"22",2018-12-30,"CR05","CR13",98
"23",2018-12-30,"CR05","CR17",512
"24",2018-12-30,"CR05","CR36",460
"25",2018-12-30,"CR06","CR01",520
"26",2018-12-30,"CR06","CR03",416
"27",2018-12-30,"CR06","CR06",528
"28",2018-12-30,"CR06","CR13",1000
"29",2018-12-30,"CR06","CR14",198
"30",2018-12-30,"CR06","CR36",1452
"31",2018-12-30,"CR07","CR01",22
"32",2018-12-30,"CR07","CR07",1772
"33",2018-12-30,"CR07","CR10",228
"34",2018-12-30,"CR07","CR11",1
"35",2018-12-30,"CR07","CR14",904
"36",2018-12-30,"CR07","CR33",4
"37",2018-12-30,"CR07","CR35",216
"38",2018-12-30,"CR07","CR40",288
"39",2018-12-30,"CR08","CR01",2160
"40",2018-12-30,"CR08","CR03",44
"41",2018-12-30,"CR08","CR07",576
"42",2018-12-30,"CR08","CR08",1062
"43",2018-12-30,"CR08","CR10",12
"44",2018-12-30,"CR08","CR13",902
"45",2018-12-30,"CR08","CR14",1774
"46",2018-12-30,"CR08","CR17",204
"47",2018-12-30,"CR08","CR35",2580
"48",2018-12-30,"CR09","CR03",12
"49",2018-12-30,"CR09","CR10",2
"50",2018-12-30,"CR09","CR12",744
"51",2018-12-30,"CR09","CR13",704
"52",2018-12-30,"CR09","CR14",426
"53",2018-12-30,"CR09","CR17",402
"54",2018-12-30,"CR09","CR35",858
"55",2018-12-30,"CR09","CR36",560
"56",2018-12-30,"CR10","CR01",1760
"57",2018-12-30,"CR10","CR04",608
"58",2018-12-30,"CR10","CR05",20
"59",2018-12-30,"CR10","CR06",40
"60",2018-12-30,"CR10","CR07",606
"61",2018-12-30,"CR10","CR08",1204
"62",2018-12-30,"CR10","CR09",1360
"63",2018-12-30,"CR10","CR10",2408
"64",2018-12-30,"CR10","CR11",4
"65",2018-12-30,"CR10","CR12",3388
"66",2018-12-30,"CR10","CR13",2770
"67",2018-12-30,"CR10","CR14",3792
"68",2018-12-30,"CR10","CR17",1633
"69",2018-12-30,"CR10","CR35",4330
"70",2018-12-30,"CR10","CR36",1418
"71",2018-12-30,"CR11","CR06",680
"72",2018-12-30,"CR11","CR10",1804
"73",2018-12-30,"CR11","CR11",3068
"74",2018-12-30,"CR11","CR12",3576
"75",2018-12-30,"CR11","CR13",3935
"76",2018-12-30,"CR11","CR14",1984
"77",2018-12-30,"CR11","CR15",220
"78",2018-12-30,"CR11","CR17",726
"79",2018-12-30,"CR11","CR35",1780
"80",2018-12-30,"CR11","CR36",3562
"81",2018-12-30,"CR11","CR40",416
"82",2018-12-30,"CR12","CR01",384
"83",2018-12-30,"CR12","CR10",1714
"84",2018-12-30,"CR12","CR11",1802
"85",2018-12-30,"CR12","CR12",15452
"86",2018-12-30,"CR12","CR13",4570
"87",2018-12-30,"CR12","CR14",8058
"88",2018-12-30,"CR12","CR16",240
"89",2018-12-30,"CR12","CR17",4920
"90",2018-12-30,"CR12","CR28",196
"91",2018-12-30,"CR12","CR35",3406
"92",2018-12-30,"CR12","CR36",830
"93",2018-12-30,"CR13","CR01",1080
"94",2018-12-30,"CR13","CR03",4
"95",2018-12-30,"CR13","CR10",18
"96",2018-12-30,"CR13","CR11",520
"97",2018-12-30,"CR13","CR12",1170
"98",2018-12-30,"CR13","CR13",12842
"99",2018-12-30,"CR13","CR14",5376
"100",2018-12-30,"CR13","CR15",56
"101",2018-12-30,"CR13","CR16",336
"102",2018-12-30,"CR13","CR17",10234
"103",2018-12-30,"CR13","CR23",580
"104",2018-12-30,"CR13","CR33",1008
"105",2018-12-30,"CR13","CR35",4518
"106",2018-12-30,"CR13","CR36",1090
"107",2018-12-30,"CR13","CR38",162
"108",2018-12-30,"CR14","CR01",381
"109",2018-12-30,"CR14","CR08",536
"110",2018-12-30,"CR14","CR10",3250
"111",2018-12-30,"CR14","CR11",1216
"112",2018-12-30,"CR14","CR12",4734
"113",2018-12-30,"CR14","CR13",7464
"114",2018-12-30,"CR14","CR14",32746
"115",2018-12-30,"CR14","CR15",542
"116",2018-12-30,"CR14","CR17",4448
"117",2018-12-30,"CR14","CR35",10824
"118",2018-12-30,"CR14","CR37",50
"119",2018-12-30,"CR14","CR40",3328
"120",2018-12-30,"CR15","CR06",506
"121",2018-12-30,"CR15","CR13",612
"122",2018-12-30,"CR15","CR14",4862
"123",2018-12-30,"CR15","CR15",2010
"124",2018-12-30,"CR15","CR16",3000
"125",2018-12-30,"CR15","CR17",828
"126",2018-12-30,"CR15","CR33",288
"127",2018-12-30,"CR15","CR35",4084
"128",2018-12-30,"CR15","CR36",1402
"129",2018-12-30,"CR16","CR13",2030
"130",2018-12-30,"CR16","CR14",1372
"131",2018-12-30,"CR16","CR15",854
"132",2018-12-30,"CR16","CR16",4
"133",2018-12-30,"CR16","CR17",2770
"134",2018-12-30,"CR16","CR28",546
"135",2018-12-30,"CR16","CR30",14
"136",2018-12-30,"CR16","CR35",1070
"137",2018-12-30,"CR16","CR36",342
"138",2018-12-30,"CR17","CR12",1300
"139",2018-12-30,"CR17","CR13",3123
"140",2018-12-30,"CR17","CR14",2866
"141",2018-12-30,"CR17","CR15",116
"142",2018-12-30,"CR17","CR16",486
"143",2018-12-30,"CR17","CR17",6186
"144",2018-12-30,"CR17","CR35",1508
"145",2018-12-30,"CR17","CR36",616
"146",2018-12-30,"CR18","CR13",12
"147",2018-12-30,"CR18","CR14",238
"148",2018-12-30,"CR18","CR18",944
"149",2018-12-30,"CR23","CR13",86
"150",2018-12-30,"CR23","CR17",4
"151",2018-12-30,"CR25","CR17",14
"152",2018-12-30,"CR25","CR30",432
"153",2018-12-30,"CR25","CR35",356
"154",2018-12-30,"CR28","CR14",528
"155",2018-12-30,"CR28","CR17",688
"156",2018-12-30,"CR28","CR28",28
"157",2018-12-30,"CR28","CR33",1224
"158",2018-12-30,"CR28","CR35",586
"159",2018-12-30,"CR28","CR36",164
"160",2018-12-30,"CR29","CR33",4
"161",2018-12-30,"CR29","CR35",420
"162",2018-12-30,"CR29","CR36",1242
"163",2018-12-30,"CR30","CR11",972
"164",2018-12-30,"CR30","CR13",400
"165",2018-12-30,"CR30","CR14",88
"166",2018-12-30,"CR30","CR17",438
"167",2018-12-30,"CR30","CR30",144
"168",2018-12-30,"CR30","CR32",220
"169",2018-12-30,"CR31","CR35",672
"170",2018-12-30,"CR31","CR36",460
"171",2018-12-30,"CR32","CR14",432
"172",2018-12-30,"CR32","CR17",268
"173",2018-12-30,"CR32","CR29",4
"174",2018-12-30,"CR32","CR32",92
"175",2018-12-30,"CR32","CR33",1260
"176",2018-12-30,"CR32","CR35",1380
"177",2018-12-30,"CR32","CR36",896
"178",2018-12-30,"CR33","CR13",854
"179",2018-12-30,"CR33","CR14",2026
"180",2018-12-30,"CR33","CR15",288
"181",2018-12-30,"CR33","CR17",3188
"182",2018-12-30,"CR33","CR29",4
"183",2018-12-30,"CR33","CR32",272
"184",2018-12-30,"CR33","CR33",8260
"185",2018-12-30,"CR33","CR34",1236
"186",2018-12-30,"CR33","CR35",5477
"187",2018-12-30,"CR33","CR36",2813
"188",2018-12-30,"CR33","CR37",392
"189",2018-12-30,"CR34","CR13",880
"190",2018-12-30,"CR34","CR14",2869
"191",2018-12-30,"CR34","CR15",30
"192",2018-12-30,"CR34","CR17",2384
"193",2018-12-30,"CR34","CR31",1350
"194",2018-12-30,"CR34","CR33",188
"195",2018-12-30,"CR34","CR34",6746
"196",2018-12-30,"CR34","CR35",10128
"197",2018-12-30,"CR34","CR36",11728
"198",2018-12-30,"CR34","CR37",1344
"199",2018-12-30,"CR35","CR10",46
"200",2018-12-30,"CR35","CR12",3384
"201",2018-12-30,"CR35","CR13",5266
"202",2018-12-30,"CR35","CR14",19178
"203",2018-12-30,"CR35","CR15",1056
"204",2018-12-30,"CR35","CR16",336
"205",2018-12-30,"CR35","CR17",11508
"206",2018-12-30,"CR35","CR31",16
"207",2018-12-30,"CR35","CR32",20
"208",2018-12-30,"CR35","CR33",370
"209",2018-12-30,"CR35","CR34",1590
"210",2018-12-30,"CR35","CR35",96932
"211",2018-12-30,"CR35","CR36",39590
"212",2018-12-30,"CR35","CR37",7745
"213",2018-12-30,"CR35","CR38",1642
"214",2018-12-30,"CR36","CR12",360
"215",2018-12-30,"CR36","CR13",2860
"216",2018-12-30,"CR36","CR14",14348
"217",2018-12-30,"CR36","CR16",860
"218",2018-12-30,"CR36","CR17",11714
"219",2018-12-30,"CR36","CR25",792
"220",2018-12-30,"CR36","CR29",768
"221",2018-12-30,"CR36","CR32",1026
"222",2018-12-30,"CR36","CR33",3884
"223",2018-12-30,"CR36","CR34",3959
"224",2018-12-30,"CR36","CR35",36594
"225",2018-12-30,"CR36","CR36",52700
"226",2018-12-30,"CR36","CR37",5942
"227",2018-12-30,"CR36","CR38",2078
"228",2018-12-30,"CR37","CR10",54
"229",2018-12-30,"CR37","CR12",4032
"230",2018-12-30,"CR37","CR13",3823
"231",2018-12-30,"CR37","CR14",7738
"232",2018-12-30,"CR37","CR15",190
"233",2018-12-30,"CR37","CR17",8258
"234",2018-12-30,"CR37","CR31",486
"235",2018-12-30,"CR37","CR35",18988
"236",2018-12-30,"CR37","CR36",23878
"237",2018-12-30,"CR37","CR37",33558
"238",2018-12-30,"CR37","CR38",5300
"239",2018-12-30,"CR38","CR11",460
"240",2018-12-30,"CR38","CR13",166
"241",2018-12-30,"CR38","CR14",3694
"242",2018-12-30,"CR38","CR15",56
"243",2018-12-30,"CR38","CR17",3510
"244",2018-12-30,"CR38","CR35",6088
"245",2018-12-30,"CR38","CR36",9797
"246",2018-12-30,"CR38","CR37",1372
"247",2018-12-30,"CR38","CR38",12930
"248",2018-12-30,"CR38","CR39",950
"249",2018-12-30,"CR39","CR13",750
"250",2018-12-30,"CR39","CR14",216
"251",2018-12-30,"CR39","CR35",216
"252",2018-12-30,"CR39","CR36",226
"253",2018-12-30,"CR39","CR38",106
"254",2018-12-30,"CR39","CR39",214
"255",2018-12-30,"CR40","CR13",774
"256",2018-12-30,"CR40","CR14",142
"257",2018-12-30,"CR40","CR15",374
"258",2018-12-30,"CR40","CR17",1923
"259",2018-12-30,"CR40","CR23",10
"260",2018-12-30,"CR40","CR35",410
"261",2018-12-30,"CR40","CR40",142
"262",2019-01-06,"CR01","CR01",2772
"263",2019-01-06,"CR01","CR03",444
"264",2019-01-06,"CR01","CR08",950
"265",2019-01-06,"CR01","CR10",280
"266",2019-01-06,"CR01","CR13",217
"267",2019-01-06,"CR01","CR14",1470
"268",2019-01-06,"CR01","CR17",92
"269",2019-01-06,"CR01","CR35",3086
"270",2019-01-06,"CR01","CR36",440
"271",2019-01-06,"CR02","CR01",596
"272",2019-01-06,"CR02","CR03",38
"273",2019-01-06,"CR02","CR10",74
"274",2019-01-06,"CR03","CR03",568
"275",2019-01-06,"CR03","CR06",1210
"276",2019-01-06,"CR03","CR07",4
"277",2019-01-06,"CR03","CR14",678
"278",2019-01-06,"CR03","CR17",390
"279",2019-01-06,"CR03","CR35",70
"280",2019-01-06,"CR03","CR36",1492
"281",2019-01-06,"CR04","CR03",120
"282",2019-01-06,"CR04","CR06",12
"283",2019-01-06,"CR04","CR10",1234
"284",2019-01-06,"CR04","CR17",216
"285",2019-01-06,"CR04","CR35",1479
"286",2019-01-06,"CR05","CR04",320
"287",2019-01-06,"CR05","CR05",18
"288",2019-01-06,"CR05","CR06",2
"289",2019-01-06,"CR05","CR13",1110
"290",2019-01-06,"CR05","CR17",1060
"291",2019-01-06,"CR05","CR36",658
"292",2019-01-06,"CR05","CR40",360
"293",2019-01-06,"CR06","CR01",1040
"294",2019-01-06,"CR06","CR03",408
"295",2019-01-06,"CR06","CR07",580
"296",2019-01-06,"CR06","CR10",496
"297",2019-01-06,"CR06","CR11",240
"298",2019-01-06,"CR06","CR12",480
"299",2019-01-06,"CR06","CR13",266
"300",2019-01-06,"CR06","CR14",274
"301",2019-01-06,"CR06","CR17",1219
"302",2019-01-06,"CR06","CR33",540
"303",2019-01-06,"CR06","CR36",1169
"304",2019-01-06,"CR07","CR03",16
"305",2019-01-06,"CR07","CR06",1130
"306",2019-01-06,"CR07","CR07",676
"307",2019-01-06,"CR07","CR09",80
"308",2019-01-06,"CR07","CR10",292
"309",2019-01-06,"CR07","CR12",14
"310",2019-01-06,"CR07","CR13",16
"311",2019-01-06,"CR07","CR14",676
"312",2019-01-06,"CR07","CR15",806
"313",2019-01-06,"CR07","CR16",720
"314",2019-01-06,"CR07","CR17",734
"315",2019-01-06,"CR07","CR35",1196
"316",2019-01-06,"CR07","CR36",462
"317",2019-01-06,"CR07","CR40",1248
"318",2019-01-06,"CR08","CR01",2089
"319",2019-01-06,"CR08","CR07",576
"320",2019-01-06,"CR08","CR08",870
"321",2019-01-06,"CR08","CR09",264
"322",2019-01-06,"CR08","CR10",1488
"323",2019-01-06,"CR08","CR11",392
"324",2019-01-06,"CR08","CR12",596
"325",2019-01-06,"CR08","CR13",2352
"326",2019-01-06,"CR08","CR14",3352
"327",2019-01-06,"CR08","CR16",1770
"328",2019-01-06,"CR08","CR17",460
"329",2019-01-06,"CR08","CR35",2652
"330",2019-01-06,"CR09","CR07",340
"331",2019-01-06,"CR09","CR08",1008
"332",2019-01-06,"CR09","CR09",710
"333",2019-01-06,"CR09","CR10",844
"334",2019-01-06,"CR09","CR12",704
"335",2019-01-06,"CR09","CR13",876
"336",2019-01-06,"CR09","CR14",3212
"337",2019-01-06,"CR09","CR15",452
"338",2019-01-06,"CR09","CR17",408
"339",2019-01-06,"CR09","CR37",864
"340",2019-01-06,"CR10","CR01",2736
"341",2019-01-06,"CR10","CR04",20
"342",2019-01-06,"CR10","CR07",440
"343",2019-01-06,"CR10","CR08",682
"344",2019-01-06,"CR10","CR09",880
"345",2019-01-06,"CR10","CR10",12978
"346",2019-01-06,"CR10","CR11",1584
"347",2019-01-06,"CR10","CR12",2726
"348",2019-01-06,"CR10","CR13",6016
"349",2019-01-06,"CR10","CR14",2256
"350",2019-01-06,"CR10","CR15",704
"351",2019-01-06,"CR10","CR17",3030
"352",2019-01-06,"CR10","CR35",7070
"353",2019-01-06,"CR10","CR36",2320
"354",2019-01-06,"CR11","CR09",192
"355",2019-01-06,"CR11","CR10",2666
"356",2019-01-06,"CR11","CR11",7486
"357",2019-01-06,"CR11","CR12",3168
"358",2019-01-06,"CR11","CR13",4743
"359",2019-01-06,"CR11","CR14",5560
"360",2019-01-06,"CR11","CR15",336
"361",2019-01-06,"CR11","CR17",1188
"362",2019-01-06,"CR11","CR35",3422
"363",2019-01-06,"CR11","CR36",2448
"364",2019-01-06,"CR11","CR40",288
"365",2019-01-06,"CR12","CR01",960
"366",2019-01-06,"CR12","CR07",552
"367",2019-01-06,"CR12","CR08",2840
"368",2019-01-06,"CR12","CR09",596
"369",2019-01-06,"CR12","CR10",4316
"370",2019-01-06,"CR12","CR11",3194
"371",2019-01-06,"CR12","CR12",25415
"372",2019-01-06,"CR12","CR13",7092
"373",2019-01-06,"CR12","CR14",14977
"374",2019-01-06,"CR12","CR15",262
"375",2019-01-06,"CR12","CR16",280
"376",2019-01-06,"CR12","CR17",12298
"377",2019-01-06,"CR12","CR35",5921
"378",2019-01-06,"CR12","CR36",4538
"379",2019-01-06,"CR13","CR05",960
"380",2019-01-06,"CR13","CR10",1544
"381",2019-01-06,"CR13","CR12",4082
"382",2019-01-06,"CR13","CR13",18610
"383",2019-01-06,"CR13","CR14",6202
"384",2019-01-06,"CR13","CR15",722
"385",2019-01-06,"CR13","CR16",4036
"386",2019-01-06,"CR13","CR17",16000
"387",2019-01-06,"CR13","CR18",240
"388",2019-01-06,"CR13","CR30",345
"389",2019-01-06,"CR13","CR33",460
"390",2019-01-06,"CR13","CR35",7659
"391",2019-01-06,"CR13","CR36",2476
"392",2019-01-06,"CR13","CR40",816
"393",2019-01-06,"CR14","CR01",1354
"394",2019-01-06,"CR14","CR08",536
"395",2019-01-06,"CR14","CR10",3408
"396",2019-01-06,"CR14","CR11",1903
"397",2019-01-06,"CR14","CR12",4114
"398",2019-01-06,"CR14","CR13",10895
"399",2019-01-06,"CR14","CR14",44175
"400",2019-01-06,"CR14","CR15",2532
"401",2019-01-06,"CR14","CR17",3982
"402",2019-01-06,"CR14","CR30",144
"403",2019-01-06,"CR14","CR34",384
"404",2019-01-06,"CR14","CR35",20153
"405",2019-01-06,"CR14","CR36",1126
"406",2019-01-06,"CR14","CR37",210
"407",2019-01-06,"CR15","CR10",1868
"408",2019-01-06,"CR15","CR11",180
"409",2019-01-06,"CR15","CR12",2080
"410",2019-01-06,"CR15","CR13",402
"411",2019-01-06,"CR15","CR14",3722
"412",2019-01-06,"CR15","CR15",4120
"413",2019-01-06,"CR15","CR16",360
"414",2019-01-06,"CR15","CR17",2624
"415",2019-01-06,"CR15","CR34",1656
"416",2019-01-06,"CR15","CR35",3454
"417",2019-01-06,"CR15","CR36",1402
"418",2019-01-06,"CR15","CR37",357
"419",2019-01-06,"CR16","CR11",350
"420",2019-01-06,"CR16","CR12",20
"421",2019-01-06,"CR16","CR13",1786
"422",2019-01-06,"CR16","CR14",2444
"423",2019-01-06,"CR16","CR15",1036
"424",2019-01-06,"CR16","CR16",1098
"425",2019-01-06,"CR16","CR17",4052
"426",2019-01-06,"CR16","CR30",372
"427",2019-01-06,"CR16","CR34",4
"428",2019-01-06,"CR16","CR35",5544
"429",2019-01-06,"CR16","CR36",606
"430",2019-01-06,"CR16","CR40",200
"431",2019-01-06,"CR17","CR01",2994
"432",2019-01-06,"CR17","CR12",658
"433",2019-01-06,"CR17","CR13",3808
"434",2019-01-06,"CR17","CR14",3488
"435",2019-01-06,"CR17","CR15",602
"436",2019-01-06,"CR17","CR16",832
"437",2019-01-06,"CR17","CR17",9798
"438",2019-01-06,"CR17","CR18",256
"439",2019-01-06,"CR17","CR28",712
"440",2019-01-06,"CR17","CR34",30
"441",2019-01-06,"CR17","CR35",1472
"442",2019-01-06,"CR17","CR36",494
"443",2019-01-06,"CR17","CR38",30
"444",2019-01-06,"CR17","CR40",864
"445",2019-01-06,"CR18","CR05",480
"446",2019-01-06,"CR18","CR13",1110
"447",2019-01-06,"CR18","CR17",326
"448",2019-01-06,"CR18","CR18",332
"449",2019-01-06,"CR18","CR23",8
"450",2019-01-06,"CR19","CR13",384
"451",2019-01-06,"CR23","CR13",146
"452",2019-01-06,"CR23","CR17",432
"453",2019-01-06,"CR23","CR19",24
"454",2019-01-06,"CR25","CR13",480
"455",2019-01-06,"CR25","CR17",888
"456",2019-01-06,"CR25","CR25",16
"457",2019-01-06,"CR25","CR28",220
"458",2019-01-06,"CR25","CR35",216
"459",2019-01-06,"CR27","CR25",2
"460",2019-01-06,"CR28","CR12",16
"461",2019-01-06,"CR28","CR13",1371
"462",2019-01-06,"CR28","CR14",432
"463",2019-01-06,"CR28","CR15",20
"464",2019-01-06,"CR28","CR17",1632
"465",2019-01-06,"CR28","CR18",72
"466",2019-01-06,"CR28","CR23",24
"467",2019-01-06,"CR28","CR25",904
"468",2019-01-06,"CR28","CR28",12
"469",2019-01-06,"CR28","CR35",400
"470",2019-01-06,"CR28","CR36",206
"471",2019-01-06,"CR29","CR15",160
"472",2019-01-06,"CR29","CR17",354
"473",2019-01-06,"CR29","CR28",164
"474",2019-01-06,"CR29","CR29",16
"475",2019-01-06,"CR29","CR35",852
"476",2019-01-06,"CR29","CR36",2062
"477",2019-01-06,"CR30","CR11",1836
"478",2019-01-06,"CR30","CR14",280
"479",2019-01-06,"CR30","CR15",22
"480",2019-01-06,"CR30","CR17",758
"481",2019-01-06,"CR30","CR32",28
"482",2019-01-06,"CR30","CR33",340
"483",2019-01-06,"CR30","CR34",144
"484",2019-01-06,"CR30","CR35",756
"485",2019-01-06,"CR31","CR17",436
"486",2019-01-06,"CR31","CR31",50
"487",2019-01-06,"CR31","CR34",176
"488",2019-01-06,"CR31","CR35",962
"489",2019-01-06,"CR31","CR36",1386
"490",2019-01-06,"CR32","CR03",2
"491",2019-01-06,"CR32","CR12",600
"492",2019-01-06,"CR32","CR14",432
"493",2019-01-06,"CR32","CR17",650
"494",2019-01-06,"CR32","CR32",576
"495",2019-01-06,"CR32","CR33",10
"496",2019-01-06,"CR32","CR34",448
"497",2019-01-06,"CR32","CR35",5094
"498",2019-01-06,"CR32","CR36",1562
"499",2019-01-06,"CR33","CR09",704
"500",2019-01-06,"CR33","CR13",1342
"501",2019-01-06,"CR33","CR14",2598
"502",2019-01-06,"CR33","CR15",30
"503",2019-01-06,"CR33","CR16",10
"504",2019-01-06,"CR33","CR17",5004
"505",2019-01-06,"CR33","CR29",2
"506",2019-01-06,"CR33","CR32",26
"507",2019-01-06,"CR33","CR33",8560
"508",2019-01-06,"CR33","CR34",4580
"509",2019-01-06,"CR33","CR35",9636
"510",2019-01-06,"CR33","CR36",4370
"511",2019-01-06,"CR33","CR37",952
"512",2019-01-06,"CR33","CR38",140
"513",2019-01-06,"CR34","CR12",224
"514",2019-01-06,"CR34","CR13",1664
"515",2019-01-06,"CR34","CR14",2231
"516",2019-01-06,"CR34","CR15",38
"517",2019-01-06,"CR34","CR17",3778
"518",2019-01-06,"CR34","CR32",1720
"519",2019-01-06,"CR34","CR33",2416
"520",2019-01-06,"CR34","CR34",13034
"521",2019-01-06,"CR34","CR35",16772
"522",2019-01-06,"CR34","CR36",13532
"523",2019-01-06,"CR34","CR37",1560
"524",2019-01-06,"CR34","CR38",576
"525",2019-01-06,"CR35","CR06",1079
"526",2019-01-06,"CR35","CR12",1297
"527",2019-01-06,"CR35","CR13",9348
"528",2019-01-06,"CR35","CR14",24890
"529",2019-01-06,"CR35","CR15",3280
"530",2019-01-06,"CR35","CR16",2136
"531",2019-01-06,"CR35","CR17",19374
"532",2019-01-06,"CR35","CR28",500
"533",2019-01-06,"CR35","CR31",800
"534",2019-01-06,"CR35","CR32",5452
"535",2019-01-06,"CR35","CR33",546
"536",2019-01-06,"CR35","CR34",3736
"537",2019-01-06,"CR35","CR35",138485
"538",2019-01-06,"CR35","CR36",55229
"539",2019-01-06,"CR35","CR37",9777
"540",2019-01-06,"CR35","CR38",4916
"541",2019-01-06,"CR35","CR39",344
"542",2019-01-06,"CR35","CR40",1606
"543",2019-01-06,"CR36","CR12",1000
"544",2019-01-06,"CR36","CR13",6720
"545",2019-01-06,"CR36","CR14",22529
"546",2019-01-06,"CR36","CR15",62
"547",2019-01-06,"CR36","CR17",16300
"548",2019-01-06,"CR36","CR29",3034
"549",2019-01-06,"CR36","CR30",428
"550",2019-01-06,"CR36","CR32",1034
"551",2019-01-06,"CR36","CR33",4342
"552",2019-01-06,"CR36","CR34",4544
"553",2019-01-06,"CR36","CR35",59257
"554",2019-01-06,"CR36","CR36",97017
"555",2019-01-06,"CR36","CR37",13884
"556",2019-01-06,"CR36","CR38",8232
"557",2019-01-06,"CR36","CR39",26
"558",2019-01-06,"CR37","CR13",3765
"559",2019-01-06,"CR37","CR14",12425
"560",2019-01-06,"CR37","CR15",500
"561",2019-01-06,"CR37","CR17",9568
"562",2019-01-06,"CR37","CR34",352
"563",2019-01-06,"CR37","CR35",29689
"564",2019-01-06,"CR37","CR36",38402
"565",2019-01-06,"CR37","CR37",45832
"566",2019-01-06,"CR37","CR38",4144
"567",2019-01-06,"CR37","CR39",116
"568",2019-01-06,"CR38","CR13",130
"569",2019-01-06,"CR38","CR14",6122
"570",2019-01-06,"CR38","CR15",92
"571",2019-01-06,"CR38","CR17",4762
"572",2019-01-06,"CR38","CR34",272
"573",2019-01-06,"CR38","CR35",9833
"574",2019-01-06,"CR38","CR36",12074
"575",2019-01-06,"CR38","CR37",3276
"576",2019-01-06,"CR38","CR38",19972
"577",2019-01-06,"CR38","CR39",1672
"578",2019-01-06,"CR39","CR38",30
"579",2019-01-06,"CR39","CR39",1332
"580",2019-01-06,"CR40","CR10",14
"581",2019-01-06,"CR40","CR12",1681
"582",2019-01-06,"CR40","CR13",888
"583",2019-01-06,"CR40","CR14",961
"584",2019-01-06,"CR40","CR17",3738
"585",2019-01-06,"CR40","CR23",8
"586",2019-01-06,"CR40","CR35",1860
"587",2019-01-06,"CR40","CR36",240
"588",2019-01-06,"CR40","CR37",4
"589",2019-01-06,"CR40","CR38",16
"590",2019-01-06,"CR40","CR40",352
"591",2019-01-13,"CR01","CR01",1726
"592",2019-01-13,"CR01","CR03",18
"593",2019-01-13,"CR01","CR08",914
"594",2019-01-13,"CR01","CR10",660
"595",2019-01-13,"CR01","CR14",974
"596",2019-01-13,"CR01","CR35",3192
"597",2019-01-13,"CR01","CR36",462
"598",2019-01-13,"CR02","CR01",540
"599",2019-01-13,"CR02","CR03",22
"600",2019-01-13,"CR02","CR14",136
"601",2019-01-13,"CR03","CR01",160
"602",2019-01-13,"CR03","CR03",116
"603",2019-01-13,"CR03","CR04",234
"604",2019-01-13,"CR03","CR05",4
"605",2019-01-13,"CR03","CR08",440
"606",2019-01-13,"CR03","CR10",766
"607",2019-01-13,"CR03","CR13",52
"608",2019-01-13,"CR03","CR14",286
"609",2019-01-13,"CR03","CR36",1086
"610",2019-01-13,"CR04","CR03",132
"611",2019-01-13,"CR04","CR06",16
"612",2019-01-13,"CR04","CR10",1280
"613",2019-01-13,"CR04","CR14",72
"614",2019-01-13,"CR04","CR17",374
"615",2019-01-13,"CR04","CR35",410
"616",2019-01-13,"CR04","CR36",202
"617",2019-01-13,"CR05","CR04",200
"618",2019-01-13,"CR05","CR05",16
"619",2019-01-13,"CR05","CR13",620
"620",2019-01-13,"CR05","CR14",216
"621",2019-01-13,"CR05","CR17",1128
"622",2019-01-13,"CR05","CR36",1082
"623",2019-01-13,"CR05","CR40",360
"624",2019-01-13,"CR06","CR01",920
"625",2019-01-13,"CR06","CR03",960
"626",2019-01-13,"CR06","CR06",8
"627",2019-01-13,"CR06","CR07",720
"628",2019-01-13,"CR06","CR09",440
"629",2019-01-13,"CR06","CR10",188
"630",2019-01-13,"CR06","CR13",216
"631",2019-01-13,"CR06","CR14",396
"632",2019-01-13,"CR06","CR17",571
"633",2019-01-13,"CR06","CR36",1068
"634",2019-01-13,"CR07","CR01",22
"635",2019-01-13,"CR07","CR03",42
"636",2019-01-13,"CR07","CR07",680
"637",2019-01-13,"CR07","CR09",160
"638",2019-01-13,"CR07","CR10",14
"639",2019-01-13,"CR07","CR13",528
"640",2019-01-13,"CR07","CR14",668
"641",2019-01-13,"CR07","CR15",328
"642",2019-01-13,"CR07","CR16",720
"643",2019-01-13,"CR07","CR17",246
"644",2019-01-13,"CR07","CR35",982
"645",2019-01-13,"CR07","CR36",464
"646",2019-01-13,"CR08","CR01",1824
"647",2019-01-13,"CR08","CR03",38
"648",2019-01-13,"CR08","CR07",576
"649",2019-01-13,"CR08","CR08",1889
"650",2019-01-13,"CR08","CR09",288
"651",2019-01-13,"CR08","CR10",308
"652",2019-01-13,"CR08","CR11",600
